school_id,system_id,sctype,gender,ethnicity,cltype,tdegree,tyear,lunch,read_old,read,math_old,math
63,30,rural,female,cauc,regular,bachelor,23,non-free,588,575,561,547
7,5,rural,male,cauc,regular+aide,master,5,non-free,549,597,582,634
38,14,rural,female,cauc,regular+aide,bachelor,17,non-free,732,647,648,667
20,11,suburban,male,afam,small,master,9,non-free,560,606,535,608
47,19,rural,female,cauc,regular+aide,bachelor,0,free,552,572,536,574
31,11,inner-city,male,afam,small,master,14,free,549,639,546,631
10,7,urban,female,cauc,regular+aide,master,36,free,591,631,593,634
73,37,rural,male,cauc,small,bachelor,8,free,566,618,620,622
36,12,suburban,male,cauc,regular,master,9,non-free,562,644,574,672
52,22,suburban,female,cauc,small,master,6,non-free,669,702,611,631
61,28,suburban,female,cauc,regular,master,4,non-free,643,650,579,642
49,21,rural,female,cauc,small,master,4,free,573,578,552,555
22,11,inner-city,female,afam,small,master,33,free,526,631,572,608
51,22,suburban,female,cauc,small,bachelor,15,non-free,637,702,674,672
77,40,rural,male,cauc,regular+aide,bachelor,1,non-free,611,612,626,634
77,40,rural,female,cauc,regular,bachelor,8,non-free,622,624,577,622
21,11,suburban,female,cauc,regular,bachelor,4,non-free,650,641,568,608
51,22,suburban,male,cauc,small,master,17,non-free,659,665,632,659
77,40,rural,male,cauc,small,bachelor,2,non-free,582,622,572,616
77,40,rural,female,cauc,regular,bachelor,28,non-free,582,612,561,597
51,22,suburban,male,cauc,regular+aide,master,15,non-free,555,552,584,573
65,31,rural,male,cauc,small,bachelor,4,non-free,659,665,603,667
25,11,suburban,male,cauc,small,bachelor,8,non-free,577,622,577,648
80,42,rural,female,cauc,regular,master,13,non-free,564,588,582,624
55,23,rural,male,cauc,small,master,10,non-free,611,650,611,672
57,24,rural,female,cauc,regular,bachelor,3,non-free,515,572,540,596
2,2,urban,female,cauc,regular,master,15,non-free,560,583,565,573
51,22,suburban,male,cauc,regular+aide,master,15,non-free,577,624,565,596
66,32,rural,female,cauc,regular,master,5,non-free,604,661,615,651
25,11,suburban,female,afam,small,bachelor,8,free,569,580,563,601
41,17,suburban,male,cauc,regular+aide,master,21,non-free,622,665,659,691
68,34,rural,male,cauc,regular+aide,master,19,non-free,547,585,538,591
66,32,rural,female,cauc,regular,master,5,non-free,591,631,607,711
10,7,urban,female,cauc,regular+aide,master,36,free,669,670,620,663
66,32,rural,female,cauc,small,bachelor,1,non-free,596,622,565,608
34,12,rural,male,cauc,regular,bachelor,14,non-free,552,620,556,574
22,11,inner-city,female,afam,regular+aide,master,12,free,535,577,540,608
11,8,rural,male,cauc,regular+aide,master,14,free,555,582,550,629
50,21,rural,female,cauc,regular,master,8,free,559,626,593,634
57,24,rural,male,cauc,regular+aide,bachelor,7,free,611,665,577,648
39,15,rural,male,cauc,small,bachelor,31,free,669,620,620,667
73,37,rural,male,cauc,regular+aide,bachelor,19,non-free,566,555,639,579
78,41,rural,male,cauc,regular+aide,master,8,free,650,641,648,691
3,3,rural,female,afam,small,master,17,non-free,577,583,536,582
11,8,rural,female,cauc,small,bachelor,14,non-free,573,590,565,585
54,22,suburban,male,cauc,small,master,24,free,637,644,607,629
30,11,inner-city,female,afam,regular+aide,bachelor,18,free,562,588,593,585
57,24,rural,male,cauc,regular,bachelor,3,non-free,579,618,538,580
73,37,rural,female,cauc,regular+aide,master,15,free,596,597,565,606
35,12,rural,male,afam,regular+aide,bachelor,10,free,584,633,590,606
58,25,suburban,female,cauc,small,bachelor,19,non-free,596,644,579,594
77,40,rural,male,cauc,regular,bachelor,8,non-free,650,654,659,678
51,22,suburban,female,cauc,regular,master,15,non-free,631,639,607,629
74,38,rural,male,cauc,regular,master,11,non-free,643,693,603,645
35,12,rural,female,cauc,regular,master,17,non-free,562,588,561,586
61,28,suburban,male,cauc,regular+aide,master,6,non-free,631,654,603,651
12,9,rural,female,cauc,regular,bachelor,0,free,591,600,626,651
45,18,inner-city,female,afam,regular,bachelor,3,free,526,629,574,614
53,22,inner-city,female,afam,regular+aide,bachelor,7,free,536,578,543,606
3,3,rural,male,cauc,regular+aide,bachelor,3,free,566,583,577,570
77,40,rural,male,cauc,small,bachelor,7,free,523,554,557,586
65,31,rural,male,cauc,regular,bachelor,24,non-free,549,612,639,678
79,41,rural,female,cauc,small,master,12,non-free,643,686,648,752
22,11,inner-city,male,afam,regular,bachelor,26,free,549,604,574,594
64,31,rural,male,cauc,small,bachelor,17,non-free,577,675,648,678
51,22,suburban,male,cauc,regular+aide,bachelor,14,non-free,596,633,620,678
10,7,urban,male,cauc,small,bachelor,36,non-free,611,693,620,691
3,3,rural,female,cauc,regular+aide,master,13,non-free,618,644,590,608
58,25,suburban,male,cauc,regular,bachelor,22,non-free,532,577,490,579
57,24,rural,female,cauc,regular+aide,bachelor,7,free,569,610,570,597
32,11,inner-city,male,afam,regular+aide,master,33,free,529,578,546,582
46,18,suburban,female,cauc,small,master,8,non-free,568,612,568,616
41,17,suburban,male,cauc,regular,master,20,non-free,627,657,632,659
22,11,inner-city,male,afam,regular+aide,master,12,free,539,600,554,631
44,18,suburban,female,afam,regular,master,14,free,571,508,545,554
40,16,rural,male,cauc,small,bachelor,4,non-free,684,661,615,636
52,22,suburban,female,cauc,regular+aide,bachelor,21,non-free,584,604,554,629
54,22,suburban,male,cauc,regular+aide,master,19,non-free,627,702,648,752
33,11,inner-city,female,afam,regular,bachelor,0,non-free,596,622,639,626
47,19,rural,male,cauc,regular,bachelor,1,free,494,582,523,556
19,11,inner-city,female,afam,regular+aide,bachelor,26,free,555,626,530,599
25,11,suburban,male,cauc,regular+aide,bachelor,8,non-free,557,588,543,550
75,39,rural,male,cauc,regular+aide,bachelor,7,non-free,659,675,607,663
1,1,rural,male,afam,regular,bachelor,5,non-free,564,614,599,594
53,22,inner-city,male,cauc,regular+aide,bachelor,7,non-free,521,573,557,606
49,21,rural,male,cauc,small,master,4,non-free,582,604,559,596
39,15,rural,female,cauc,regular+aide,master,10,free,586,573,561,558
44,18,suburban,female,afam,small,bachelor,3,free,602,636,674,648
61,28,suburban,male,cauc,regular+aide,master,15,free,608,555,579,565
12,9,rural,female,cauc,regular+aide,bachelor,16,free,586,610,674,667
61,28,suburban,female,cauc,regular+aide,master,6,non-free,584,631,568,655
45,18,inner-city,male,afam,regular+aide,master,11,free,500,572,584,604
41,17,suburban,male,cauc,small,master,13,non-free,614,624,721,636
43,18,suburban,male,cauc,small,bachelor,5,non-free,669,713,648,700
64,31,rural,female,cauc,regular,master,6,non-free,614,680,632,655
51,22,suburban,female,cauc,regular,master,15,free,564,606,568,558
59,26,urban,male,cauc,regular+aide,master,7,non-free,643,616,593,642
21,11,suburban,female,afam,regular+aide,bachelor,25,free,547,580,528,559
4,4,suburban,female,cauc,regular+aide,master,2,non-free,627,665,632,645
4,4,suburban,male,cauc,small,master,18,non-free,611,616,632,711
61,28,suburban,female,cauc,regular,master,4,non-free,573,612,620,634
61,28,suburban,male,cauc,regular+aide,master,6,free,596,636,648,711
20,11,suburban,female,afam,small,bachelor,13,non-free,596,644,565,586
5,4,rural,male,cauc,regular,bachelor,8,free,555,564,530,543
10,7,urban,female,cauc,regular+aide,master,36,non-free,586,616,577,608
63,30,rural,female,cauc,regular+aide,bachelor,15,non-free,608,604,603,642
43,18,suburban,male,cauc,regular+aide,bachelor,22,non-free,591,665,590,645
73,37,rural,male,cauc,regular+aide,bachelor,19,non-free,622,620,626,604
72,36,rural,female,cauc,regular+aide,master,7,non-free,637,612,596,576
11,8,rural,female,cauc,small,bachelor,14,non-free,631,657,632,642
8,6,rural,male,cauc,regular+aide,bachelor,10,free,650,616,626,648
3,3,rural,male,cauc,regular,bachelor,21,non-free,549,610,556,604
27,11,inner-city,male,afam,regular+aide,bachelor,25,free,573,543,587,561
39,15,rural,female,cauc,regular,master,18,free,618,633,626,651
34,12,rural,female,cauc,small,bachelor,14,non-free,614,657,590,636
66,32,rural,male,cauc,small,bachelor,5,non-free,575,633,615,629
51,22,suburban,female,cauc,small,bachelor,15,non-free,596,644,596,663
59,26,urban,female,afam,regular+aide,master,7,free,521,545,543,594
72,36,rural,male,cauc,regular+aide,bachelor,11,free,650,600,699,651
62,29,rural,male,cauc,regular+aide,bachelor,10,non-free,582,602,565,631
63,30,rural,female,cauc,regular,bachelor,23,non-free,611,657,599,601
36,12,suburban,female,cauc,small,master,17,non-free,579,602,587,620
41,17,suburban,female,cauc,regular,master,20,non-free,659,657,648,642
64,31,rural,male,cauc,regular+aide,master,16,free,618,641,648,663
35,12,rural,male,afam,small,master,10,free,539,610,543,626
57,24,rural,female,cauc,regular+aide,bachelor,7,non-free,582,670,611,655
47,19,rural,female,cauc,small,bachelor,34,non-free,622,661,587,651
69,35,rural,female,cauc,small,bachelor,6,non-free,669,665,648,691
40,16,rural,female,cauc,small,bachelor,36,free,520,554,499,528
52,22,suburban,male,afam,regular,bachelor,15,free,557,590,530,546
25,11,suburban,female,afam,regular,bachelor,8,non-free,582,620,579,651
8,6,rural,female,cauc,small,master,19,free,637,633,603,610
39,15,rural,female,cauc,regular+aide,master,10,free,618,631,607,624
41,17,suburban,male,cauc,regular,master,20,non-free,611,647,626,659
73,37,rural,female,cauc,regular+aide,bachelor,19,non-free,684,713,659,659
50,21,rural,male,cauc,small,master,15,free,593,583,528,556
8,6,rural,female,cauc,regular,bachelor,15,free,552,602,545,594
58,25,suburban,female,cauc,regular,bachelor,11,non-free,614,647,632,629
58,25,suburban,female,cauc,regular+aide,bachelor,8,non-free,596,633,574,606
38,14,rural,female,cauc,regular,bachelor,3,free,568,624,632,610
7,5,rural,male,cauc,regular,bachelor,24,non-free,579,592,587,614
35,12,rural,female,cauc,small,master,10,free,569,569,565,591
49,21,rural,male,afam,small,master,17,free,631,654,648,726
58,25,suburban,female,cauc,regular,bachelor,11,non-free,608,650,554,591
51,22,suburban,male,afam,regular,bachelor,5,free,552,567,510,541
16,11,inner-city,male,afam,regular+aide,master,23,free,571,620,570,634
21,11,suburban,female,afam,regular+aide,master,19,free,550,552,531,555
22,11,inner-city,female,afam,regular+aide,master,14,free,544,582,517,565
7,5,rural,male,afam,regular+aide,bachelor,0,free,586,575,596,639
40,16,rural,male,cauc,small,bachelor,4,non-free,602,585,584,585
72,36,rural,male,cauc,regular,master,13,free,582,624,574,614
63,30,rural,female,cauc,small,bachelor,20,free,604,610,599,636
16,11,inner-city,male,afam,regular+aide,bachelor,26,free,511,554,505,536
75,39,rural,female,cauc,small,specialist,13,non-free,650,686,632,667
65,31,rural,male,cauc,small,master,2,non-free,637,693,674,651
9,6,urban,male,cauc,small,master,19,non-free,650,680,632,711
1,1,rural,male,afam,small,bachelor,28,non-free,593,626,579,624
46,18,suburban,female,cauc,small,bachelor,12,free,542,592,545,597
64,31,rural,female,cauc,small,bachelor,31,non-free,669,686,599,667
4,4,suburban,male,cauc,small,master,18,non-free,544,582,596,620
60,27,urban,female,cauc,small,bachelor,29,free,538,578,599,596
34,12,rural,female,cauc,regular+aide,master,16,non-free,517,590,517,576
40,16,rural,female,cauc,regular,bachelor,3,free,596,629,620,616
50,21,rural,male,cauc,small,bachelor,12,free,539,597,541,583
66,32,rural,male,cauc,regular+aide,bachelor,13,non-free,631,665,607,672
77,40,rural,male,cauc,small,bachelor,7,non-free,582,616,556,603
69,35,rural,female,cauc,regular+aide,bachelor,12,non-free,608,616,561,618
50,21,rural,male,cauc,regular+aide,master,9,free,502,531,518,541
56,24,rural,male,cauc,regular,master,9,non-free,684,675,674,667
72,36,rural,female,cauc,regular+aide,bachelor,11,non-free,669,693,699,711
34,12,rural,female,cauc,regular,bachelor,14,non-free,575,593,579,626
68,34,rural,male,afam,small,master,12,free,611,633,611,622
66,32,rural,male,hispanic,small,bachelor,1,non-free,637,650,590,678
38,14,rural,female,cauc,regular+aide,bachelor,17,free,602,582,599,588
30,11,inner-city,male,afam,small,bachelor,3,non-free,596,647,607,659
52,22,suburban,female,cauc,regular+aide,bachelor,21,non-free,618,624,582,606
43,18,suburban,female,cauc,regular,master,19,non-free,593,612,582,651
35,12,rural,male,cauc,regular+aide,bachelor,10,free,511,536,535,540
34,12,rural,female,cauc,regular,bachelor,14,non-free,579,604,596,636
69,35,rural,male,cauc,small,bachelor,18,non-free,627,657,626,691
43,18,suburban,male,cauc,regular,master,19,non-free,564,575,538,558
73,37,rural,male,cauc,small,bachelor,8,non-free,709,753,699,700
68,34,rural,female,cauc,regular+aide,master,15,non-free,643,693,611,626
5,4,rural,female,cauc,small,master,13,non-free,643,665,611,667
74,38,rural,female,cauc,regular+aide,master,36,non-free,555,600,603,624
21,11,suburban,male,cauc,regular+aide,master,19,free,627,641,611,610
58,25,suburban,male,cauc,regular+aide,master,16,non-free,608,665,577,631
60,27,urban,female,afam,small,bachelor,14,free,611,593,582,573
46,18,suburban,female,cauc,regular,master,24,non-free,618,680,587,636
67,33,rural,female,cauc,regular+aide,master,19,non-free,577,597,543,599
12,9,rural,female,cauc,small,bachelor,15,free,577,600,561,624
74,38,rural,female,afam,regular,master,11,free,643,713,659,726
61,28,suburban,female,cauc,regular+aide,master,6,non-free,684,670,639,672
51,22,suburban,male,cauc,regular+aide,bachelor,14,non-free,566,567,545,586
79,41,rural,male,cauc,small,bachelor,14,non-free,602,644,548,608
21,11,suburban,female,afam,regular+aide,master,19,free,577,564,546,567
78,41,rural,female,cauc,small,master,14,non-free,573,588,611,634
34,12,rural,female,cauc,regular,bachelor,14,non-free,608,626,557,604
3,3,rural,male,cauc,small,master,17,non-free,591,606,599,589
43,18,suburban,male,cauc,regular+aide,bachelor,22,non-free,573,622,550,631
73,37,rural,female,cauc,regular+aide,bachelor,19,free,541,572,559,549
41,17,suburban,female,cauc,regular,master,20,non-free,608,633,620,651
58,25,suburban,male,cauc,regular+aide,bachelor,8,non-free,588,616,557,574
26,11,inner-city,male,afam,regular+aide,master,13,non-free,544,582,525,580
73,37,rural,male,cauc,regular+aide,bachelor,19,free,627,612,577,552
4,4,suburban,male,cauc,regular+aide,master,2,non-free,643,675,674,667
46,18,suburban,male,cauc,regular+aide,bachelor,12,non-free,521,585,531,593
41,17,suburban,male,cauc,regular,master,19,non-free,637,665,699,672
51,22,suburban,female,afam,regular,bachelor,5,free,593,622,552,603
54,22,suburban,female,cauc,small,master,20,non-free,631,661,620,651
66,32,rural,female,cauc,small,bachelor,24,non-free,627,728,626,726
22,11,inner-city,female,afam,regular+aide,master,12,free,554,620,531,603
53,22,inner-city,male,afam,small,bachelor,5,free,568,593,545,588
3,3,rural,male,cauc,small,master,17,free,627,647,639,667
23,11,suburban,female,afam,regular,bachelor,10,non-free,515,560,526,533
32,11,inner-city,male,afam,regular+aide,bachelor,23,free,622,633,611,648
27,11,inner-city,male,afam,small,bachelor,15,free,520,570,603,565
78,41,rural,female,cauc,regular+aide,master,8,non-free,555,572,615,606
23,11,suburban,female,afam,regular,bachelor,10,free,555,588,557,645
53,22,inner-city,female,afam,regular+aide,bachelor,7,non-free,568,624,556,655
2,2,urban,male,afam,regular+aide,master,19,free,596,599,520,603
7,5,rural,male,cauc,small,bachelor,5,non-free,608,644,584,631
40,16,rural,male,cauc,regular,bachelor,3,free,622,670,632,645
74,38,rural,female,cauc,regular+aide,master,36,non-free,575,636,590,622
2,2,urban,male,cauc,regular,master,15,free,545,592,563,580
31,11,inner-city,female,afam,regular,master,26,non-free,564,622,632,648
53,22,inner-city,male,cauc,regular,master,19,free,489,547,596,570
10,7,urban,female,cauc,small,bachelor,0,non-free,622,641,607,645
3,3,rural,male,cauc,small,bachelor,6,free,571,593,550,559
50,21,rural,female,cauc,small,master,15,non-free,557,578,611,631
65,31,rural,female,cauc,regular,bachelor,24,non-free,614,702,721,678
51,22,suburban,male,cauc,regular,master,15,non-free,599,654,590,610
60,27,urban,female,cauc,regular+aide,bachelor,20,free,659,675,603,634
28,11,inner-city,male,afam,regular+aide,master,3,free,560,618,563,594
66,32,rural,male,cauc,small,bachelor,24,free,604,661,596,663
50,21,rural,female,cauc,regular+aide,master,9,non-free,659,728,639,691
57,24,rural,male,cauc,small,bachelor,18,non-free,569,599,552,594
1,1,rural,male,cauc,regular,bachelor,5,free,575,572,552,589
63,30,rural,male,cauc,regular,bachelor,9,non-free,614,604,603,648
21,11,suburban,female,cauc,regular+aide,bachelor,25,free,560,639,561,585
66,32,rural,male,cauc,regular+aide,master,4,non-free,602,616,648,659
46,18,suburban,female,cauc,small,master,8,non-free,545,631,559,610
78,41,rural,female,cauc,regular+aide,master,8,non-free,586,582,568,591
31,11,inner-city,female,afam,small,master,14,free,518,577,543,596
31,11,inner-city,female,afam,regular+aide,bachelor,17,free,547,575,540,588
3,3,rural,male,cauc,regular+aide,master,13,free,577,590,590,626
59,26,urban,male,cauc,small,bachelor,2,non-free,604,650,590,659
3,3,rural,female,cauc,small,bachelor,6,non-free,659,665,596,616
35,12,rural,female,cauc,regular,master,17,non-free,709,670,648,645
64,31,rural,female,cauc,regular+aide,master,16,free,494,555,530,531
34,12,rural,female,cauc,regular,bachelor,14,non-free,552,588,582,614
12,9,rural,female,cauc,regular,bachelor,0,free,684,665,639,667
62,29,rural,female,cauc,small,bachelor,15,non-free,582,650,626,651
34,12,rural,male,cauc,regular+aide,bachelor,9,non-free,588,588,587,606
77,40,rural,male,cauc,regular+aide,bachelor,1,non-free,637,608,607,642
